,ID,Empathy Score,Empathy Score Shifted,Empathy Score Binary,Text,ColumnID,answer changed?,Email1 CE no,Email1 CE yes,Email1 AE no,Email1 AE yes,Email1 CE+AE no,Email1 CE+AE yes,Email2 CE no,Email2 CE yes,Email2 AE no,Email2 AE yes,Email2 CE+AE no,Email2 CE+AE yes
229,324,2,5,1,"Seehr geehrter Herr Thiele,   zunächst vielen Dank für Ihre Bemühungen. Ich verstehe, dass Sie sich gezwungen sahen, in dieser Form zu handeln. Allerdings ist Ihnen bekannt, dass derlei Aufträge ausschließlich von mir selbst bearbeitet werden dürfen. Da die betreffende Kundin unzufrieden mit der Erbrachten Leistung war, haben wir sie bedauerlicherweise als Kundin verloren. Ich behalte mir vor, ihr Verhalten ggf in angemessener Form zu saktionieren und weise Sie darauf hin, zukünftig heiße Fälle auf direktem Wege bei mir vorzulegen.    Mit freundlichem Gruß,    Chef",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,2.0,0.0,2.0,0,4
230,325,1,4,0,"Hallo Herr Thiele,  wie Sie wissen gibt es bzgl. der Großkunden eine ganz klare Regelung. Diese Aufträge sind ausschließlich durch mich zu bearbeiten. Ich weiß es zu schätzen, dass Sie den Auftrag innerhalb der 24 Stunden bearbeiten wollten, dennoch rechtfertigt dies nicht, dass Sie dies ohne meine Einwilligung taten. Ich werde versuchen die Wogen mit der Kundin zu glätten und hoffe, dass wir sie wieder zurück gewinnen können.",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
231,327,0,3,0,"Sehr geehrter Herr Thiele,  wie telefonisch schon mit Ihnen besprochen, ist die Kundin XX sehr verägert über die fehlerhaft gelieferten PC´s. Auch wenn es sicherlich positiv zu bewerten ist, dass der Auftrag von Ihnen innerhalb von 24 Stunden bearbeitet wurde, ist leider festzuhalten, dass Sie sich nicht an die Vorgaben gehalten haben, den Auftrag mit mir abzusprechen. Auch wenn mein Kalender kein Zeitfenster für eine Besprechung vorgesehen hat, wäre es doch möglich gewesen, mir eine E-Mail zu schreiben und mir den Sachverhalt zu schildern. Die E-Mail hätte ich gelesen und hätte mit Ihnen Rücksprache halten können. Ich erinnere nochmals daran, mich bei den Kunden/innen XX immer zu informieren, wenn Aufträge von ihnen reinkommen. Wir werden noch ein abschließendes persönliches Gespräch führen.   Mit freundlichem Gurß  Ihre Abteilungsvorsitzende",email1,0.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,1,1
232,329,0,3,0,Hallo Herr Thiele  Bezüglich der gestrigen Lieferung von PCs an eine Großkundin besteht noch Gesprächs bedarf.   Wir müssen noch klären wie es zu einer falschen Lieferung kommen konnte   und wie in zukuft in solchen Situationen zu reagieren ist,email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,1
233,330,1,4,0,"Sehr geehrter Herr Thiele, da Sie sich entschuldigt und genau erklärt haben, warum der Auftrag nicht rechtzeitig ausgeführt wurde, werden wir das live besprechen. Ich hoffe, das passiert nicht noch einmal, das war ein sehr wichtiger Kunde für uns. Ich hoffe, Sie verstehen die Schwere Ihrer Verantwortung.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
234,331,-1,2,0,"Ihr eigenmächtiges Handeln hat uns sehr geschade, indem uns ein wichtiger Kunde aufgrund Ihres Verhaltens verloren ging. Ich bitte dringend um ein Gespräch, damit wir eventuell noch entgegen steuer können.",email1,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0,1
235,334,2,5,1,"Hallo Leon,   ich kann deinen Standpunkt nachvollziehen und verstehe die Herausforderungen, wenn ich aufgrund von Besprechungen nicht erreichbar bin. Dennoch haben wir im Team die klare Absprache, dass die Aufträge der heißen Kunden immer über meinen Schreibtisch laufen müssen. Ich bitte dich, dies einzuhalten. In so einem Fall bereitet ihr den Auftrag bestmöglichst vor und hinterlasst mir eine Nachricht. Du weißt, dass ich auch in den Besprechungen regelmäßig auf mein Smartphone schaue. Dieses Prozedere ist zwingend, damit es mit diesen heißen Kunden nicht zu Problemen wie jetzt kommt. Wir werden das im Team morgen noch mal besprechen.",email1,1.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,0.0,0,2
236,335,3,6,1,"Hallo Leon,  danke für deine Rückmeldung.  Das ist in der Tat wirklich recht blöd gelaufen und die KD ist wirklich richtig verägert. Ich werde noch einmal versuchen mit ihr zu reden und die Wogen zu glätten. Diesen Auftrag sind wir leider los, aber vielleicht kann ich Sie als Kundin halten bzw. zurückgewinnen.  Ich weiß das du nur im Sinne der Arbeitsanweisung (binnen 24 Stunden) gehandelt hast und es gut meintest. Für die Zukunft möchte ich dich jedoch bitten dich nicht einzumischen. Danke.  Gruß Roswitha",email1,0.0,0.0,2.0,0.0,1.0,0,3,0.0,2.0,0.0,1.0,0,3
237,336,0,3,0,"Lieber Herr Thiele,    Vielen Dank für die fristgerechte Bearbeitung des Auftrags. Um zukünftig eine vorschnelle und fehlerhafte Auftragsbearbeitung zu vermeiden, bitte ich Sie, dies den Kunden zu kommunizieren. Dies erhöht die Akzeptanz und Zufriedenheit unserer Kunden im Falle einer zeitlichen Bedrängnis.    Vielen Dank  Abteilungsleiter",email1,1.0,1.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,1.0,1,2
238,337,2,5,1,"Lieber Herr Thiele,  herzlichen Dank für Ihre schnelle Antwort. Im Allgemeinen schätze ich Ihre Eigeninitiative sehr. Allerdings ist in diesem Fall leider einiges schief gelaufen. Sofern ich nicht erreichbar bin, habe ich einen Vertreter, der meine Aufgaben wahrnimmt und in solchen Fällen die Entscheidungen trifft. Auch Ihnen ist bekannt, dass  heiße Aufträge  nur über die Abteilungsleitung laufen müssen. Diese Geschäftsprozesse sind deshalb entsprechend fixiert worden.  Ich bitte Sie, zukünftig zu beachten, dass die Bearbeitung durch die Abteilungsleitung gegenüber der Reaktionsgeschwindigkeit prioritär ist.   Aber keine Angst, wir werden die Kundin wieder einfangen.  Viele Grüße",email1,0.0,0.0,0.0,0.0,2.0,0,2,0.0,1.0,0.0,3.0,0,4
239,339,0,3,0,sofortigen Gesprächstermin vorgeben,email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,1
240,340,4,7,1,Sehr geehrter Angestellter leider muss ich Ihnen mitteilen das ich Sie aufgrund des verlorenes Großkunden abmahnen muss. In Zukunft ist es Ihnen untersagt ohne Absprache selbständig zu handeln. MfG,email1,1.0,0.0,2.0,0.0,2.0,0,4,0.0,3.0,0.0,3.0,0,6
241,342,1,4,0,Es tut mir sehr leid das wir einen Fehler gemacht haben. Wir werden die Angelegenheit sofort klären. Wir werden ihnen die Ware umgehend schicken.,email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,2.0,0.0,1.0,0,3
242,343,1,4,0,"Sehr geehrter Herr Thiele,    zwar schätze ich es sehr, dass Sie im Sinne der Kundenzufriedenheit gehandelt haben und den Auftrag so schnell wie möglich bearbeiten wollten, wir haben nun allerdings einen unserer wichtigsten Kunden dadurch verloren. Dies wird mit höchster Wahrscheinlichkeit auch auf mich zurückfallen. Ich bitte Sie von daher in Zukunft darum, solche Angebote nicht mehr ohne mein Einverständnis zu übernehmen.",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,2.0,0.0,1.0,0,3
243,344,2,5,1,"Sehr geehrter Herr Theile,  ich kann ihr Motiv, die Anforderungen und Zielstellungen zur Taggleichen Abarbeitung der Kundenaufträge sehr gut nachvollziehen.  Auch die Abstimmung mit den Kollegen zeigt ihr Bemühen.  Allerdings gab es die klare Anweisung, dass Premiumkunden nur durch mich zu bearbeiten sind - das bitte ich künftig vollumfänglich zu beachten. Gern können sie mir, wenn ich andere Termine habe, eine Mitteilung hinterlassen.    Mit freundlichen Grüßen",email1,1.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,1.0,0,3
244,345,-1,2,0,"Sehr geehrter Herr Thiele,    wie sie wissen, werden diese Aufträge ausdrücklich nur von mir bearbeitet. Um eine Abwicklung des Auftrages in 24 Stunden zu gewährleisten, hätten sie mich per E-Mail kontaktieren können. Sie haben leider die falschen Computer geliefert, so dass die Kundin nun sehr verärgert ist und zur Konkurrenz wechseln will. Diese Angelegenheit muss ich nun leider mit meinem Vorgesetzten besprechen und behalte mir diesbezüglich Konsequenzen vor.  Mit freundlichen Grüßen  XY",email1,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,1,1
245,346,0,3,0,"hallo Manfred, dieser Fehler darf nicht passieren und wurde bei der letzten Teamsitzung auch schon formell durchgespielt, kümmere mich um Schadensbegrenzung und Abwendung evtl. Regressansprüche. Mit freundlichen Grüßen dein Boss",email1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
246,347,2,5,1,"Sehr geehrter Herr Thiele,    ich muß Ihnen leider mitteilen, dass wir aufgrund Ihres Fehlers den Großkunden verloren haben und ein immenser Schaden für die Firma entstanden ist.  Ich verstehe gut, dass Sie die Initiative ergriffen haben und begrüße, dass sie es auch mit Team abgesprochen haben. Allerdings hätte der Fehler in der Bearbeitung der Bestellung nicht passieren dürfen, auch mit einem kleinen Kunden nicht.   Bei einem weiteren solchen Fehler, werde ich arbeitsrechtlich einschreiten müssen.    Mit freundlichen Grüßen,  ...",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,2.0,0,3
247,348,1,4,0,"Hallo Herr Thiele,    unsere Kundin ist sehr verärgert über den Vorgang. Ich kann ihr Vorgehen nachvollziehen, es wäre vermutlich, aber eine andere Lösung der bessere Weg gewesen. Sie hätten versuchen können mit der Kundin zu kommunizieren, den Auftrag etwas später zu bearbeiten und einen Rabatt anbieten können. Ich schlage vor, dass wir den Sachverhalt gemeinsam in einer Besprechung mit allen Beteiligten nocheinmal besprechen.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,1.0,0,3
248,349,0,3,0,"Hallo Herr Thiele, ich möchte Sie bitten, mit mir zuammen mit der Kundin noch einmal zu reden und wir weden zusammen eine gute Lösung sowohl für die Kundin, als auch für uns finden. Ich bitte Sie außerdem in Zukunft ich auch bei dringenden Besprechungen, über diese Art von Vorgängen per mail zu informieren.  Mit freundlichen Grüßen  .....",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.0,1.0,0,3
249,350,1,4,0,Herr Thiele es ist gut dass Sie sich darum gekümmert haben. Wir müssen aber besprechen wie wir solche Fehler zukünftig vermeiden können. Das hätte anders laufen müssen.,email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,1.0,0,2
250,351,0,3,0,"Hallo Herr Thiele,  da die Frau xxx leider zur Konkurrenz gegangen ist und uns  nun ein wichtiger Großkunde verloren gegangen ist möchte ich um ein Gespräch bitten das dies in Zukunft nicht mehr passiert.  Ich werde nochmals ein Gespräch mit der Kundin führen um sie vielleicht umzustimmen.",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0,2
251,352,0,3,0,"Die Anweisungen sind in unserer Firma klar und verständlich. Sie hätte einer Kollegin, die in der Firma war, darauf ansprechen und dies weiterleiten müssen. Diese Kollegin hätte mich aus einer Besprechung holen müssen und ich hätte mich um den sehr wichtigen Kunden gekümmert. Ihr eigenes Erarbeiten war schon sehr lobenswert, jedoch hat dies leider zu einer negativen Konsequenz geführt, was inakzeptabel ist.",email1,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,2.0,1,3
252,355,0,3,0,das wäre nicht ihre aufgabe gewesen das lag in meiner verantwortung das ich nun versuchen muss zu retten,email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
253,357,1,4,0,"Sehr geehrte Herr Thiele,  auch wenn ich glaube, dass Sie im besten Sinne gehandelt haben, möchte ich Sie bitten, dies nicht noch einmal zu tun, da die vorgegebene Arbeitsweise (ausschließlich ünber mich) entsprechende Gründe hat.  Freundliche GRüße",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
254,358,3,6,1,"Sehr geehrter Herr Thiele,  sicherlich haben Sie von dem Vorfall mit der Kundin erfahren. Es ist ehrenwert, dass sie ihr Bestes versucht haben, um den Kunden zufriedenzustellen. Da leider meine Kariere aufs Spiel gesetzt wird, müssen wir uns ein anderes Verfahren einfallen lassen, falls ich wieder nicht erreichbar bin. Vielleicht könnten sie mir bei ähnlichen Fällen eine Nachricht auf mein Smartphone schicken und, falls ich wirklich keine Zeit habe, kurz schreiben, was sie der Kundin schicken. Trotzdem besten Dank für ihr Engagement und Bemühen.    Mit freundlichen Grüßen",email1,0.0,0.0,1.0,0.0,2.0,0,3,0.0,1.0,0.0,2.0,0,3
255,359,2,5,1,"Sehr geehrter Herr Thiele  Danke für ihre Aussage, sie haben alles richtig gemacht.Da ich ncht zu erreichen war haben Sie richtig gehandelt indem sie die Situation mit den Kollegen besprochen haben und sie keine andere Lösung fanden um den Kunden innerhalb von 24 Stunden zufrieden zu stellen. Aber nachdem sie fachgerecht gehandelt haben stellt sich die Frage wie es passieren konnte das falsche Geräte mit verminderter Leistung geliefert wurden.     Mit freundlichen Grüßen  Der Abteilungsleiter",email1,0.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,0.0,0,2
256,360,1,4,0,Fehler kommen vor und sind teil unseres Lebens. Ich werde versuchen den Kunden wieder zufrieden zu stellen.,email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,1.0,0,3
257,361,1,4,0,"Ich fahre ihnen, dass sie im Sinne der Kundenzufriedenheit gehandelt haben. Jedoch ist dies Missglückt und wir stehen vor dem Problem,dass der Kunde nicht mehr mit uns zusammen arbeiten möchte. Wir sollten uns zusammensetzen und gemeinsam überlegen wie wir weiter Vorgehen um den Kunden zurück zu gewinnen. In Zukunft wünsche ich mir eine persönliche Absprache, auch wenn die Zeit es scheinbar nicht zulässt.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
258,362,3,6,1,"Sehr geehrter Herr Thiele,  Ich kann verstehen, dass Sie nur im Kundeninteresse gehandelt haben und ich war den ganzen Tag nicht zu erreichen, das war dann eine schwierige Entscheidung für Sie.  Andererseits haben wir nun eine/n unserer wichtigsten Kunden verloren und das ist ein großes Problem.   Wie könnten wir aus dieser unguten Situation für uns alle wieder heraus kommen, haben Sie eine Idee dazu?",email1,1.0,0.0,3.0,0.0,0.0,0,3,0.0,1.0,0.0,2.0,0,3
259,363,1,4,0,"Sehr geehrter Herr Thiele,    Ich danke Ihnen für Ihren Einsatz, aber leider haben Sie dabei nicht zum Wohl des Unternehmens gearbeitet. Die besagte Kundin ist eine Großkundin und wird ausschließlich, wie auch die anderen Großkunden, von mir beraten und die Anliegen nur von mir bearbeitet. Auch wenn Sie es gut meinten, weil ich in Meetings war, hätten Sie den Auftrag nicht ohne vorherige Absprache mit mir bearbeiten dürfen.   Nun haben wir die Kundin verloren. In Zukunft gehen alle Anfragen und Aufträge von Großkunden nur über meinen Schreibtisch. Auch wenn ich in Meetings oder anders beschäftigt bin. Keiner bearbeitet die Aufträge ohne Absprache mit mir",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,2.0,0,3
260,364,3,6,1,"Hallo Herr Thiele,    vielen Dank für Ihre Rückmeldung. Ich kann Ihre Vorgehensweise nachvollziehen.   Es ist in der Tat nicht optimal gelaufen, was auch an fehlenden Informationen für den Fall gelegen hat, wenn ich nicht erreichbar bin.  Wir sollten für solche Situtationen gemeinsam einen Fahrplan besprechen, wie vorgegangen werden sollte.  Bitte kommen Sie morgen, wenn Sie wieder vor Ort sind, um 10 Uhr in mein Büro.    Mit besten Grüßen",email1,1.0,0.0,2.0,0.0,1.0,0,3,0.0,3.0,0.0,2.0,0,5
261,365,-1,2,0,Du sollst die folgen dieser handlung kennen.,email1,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,1.0,0.0,1,0
262,366,2,5,1,"Sehr geehrter Herr Thiele,  ich bin mir der Schwierigkeit der Entscheidung bewusst, die Sie treffen mussten und schätze es sehr, dass Sie im Tam nachgefragt haben. Dennoch entschuldigt dies in keinster weise den Fehler, den Sie bei der Auswahl der Geräte gemacht haben. Diese Fehlentscheidung hat immense finanzielle Folgen verursacht und kann leider auch arbeitsrechtlich für Sie nicht folgenlos bleiben.    Über weitere Entscheidungen diesbezüglich werde ich sie zeitnah informieren und verbleibe bis dahin,    Mit freundlichen Grüßen,  ...",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,3.0,0.0,2.0,0,5
263,367,0,3,0,Hallo Herr thiele  ich würde sie morgen gerne hier im büro zu einem gespräch einladen.  wir müssen noch einmal über den verlorenen kunden reden  mfg,email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
264,368,1,4,0,"Hallo Herr Thiele,  in diesem Fall muss ich leider direkt auf Sie zukommen. Es ist schade einen weiteren Großkunden verloren zu haben. Ich schätze Ihren Einsatz für das Unternehmen und ihre Entscheidung den Kunden umgehend zu beliefern. Trotzdem wäre es in diesem Fall sinnvoll gewesen vorher Rücksprache mit mir zu halten. In solchen wichtigen Fällen können Sie mich gern auch in Besprechungen kontaktieren. Unsere Kunden werden immer Vorrang haben.",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,3.0,0,4
265,370,0,3,0,"Man hätte vlt. eine Notiz an die Sekretärin geben können. mit der Bitte um Rückmeldung, da sie sonst den Auftrag selbstständig bearbeiten. Das Kind ist nun in den Brunnen gefallen, mal sehen wie wir es retten können.",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
266,372,1,4,0,"Sehr geehrter Herr Thiele,  Vielen Dank für Ihre zügige Antwort und die Schilderung der Situation aus Ihrer Sicht.  Ich möchte Sie bitten mir den genauen Auftrag der Kundin zukommen zu lassen und eine Aufstellung, was Sie veranlasst haben.  Im Anschluss werde ich gemeinsam mit Ihnen und der Kundin das Gespräch suchen, um eine Lösung zu finden, mit der alle gut leben können.",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,1.0,0,2
267,373,1,4,0,"Hallo Herr Thiele,  danke für Ihr beherztes Eingreifen gestern. In Zukunft möchte ich, dass Sie mich trotz Besprechungen kontaktieren und in keinem Fall eigenmächtig handeln",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
268,374,1,4,0,"Hallo Herr Thiele,     ich kann Ihre Handlungsweise aif gewisse Art  und Weise verstehen. Trotzdem haben wir erneut eine Kundin verloren. Ich bitte Sie in den nächsten Tagen zum persönlichen Gespräch, um den Sachverhalt und die Konsequenzen, die daraus entstehen, genauer zu erörtern.     Freundlich Grüße",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
269,375,1,4,0,"Hallo Herr Thiele,  danke für die schnelle Rückmedlung. Wir müssen zukünftig eine klare Regelung für solche Fälle erarbeiten die mich in jedem Fall in die Entgültige Enscheidung/Ausführung dieser Kunden mit einbezieht. Ich muss zukünftig das entgültige OK geben und Sie müssen mich in solchen Situationen Kontaktierten da ich die Veranwtortung habe und dürfen ohne dass ich das abgesegnte habe nicht ausführen. So etwas darf nicht mehr passieren. Alles weitere besprechen wir im nächsten Meeting MOrgen",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,2.0,0,2
270,376,1,4,0,"Sehr geehrter Herr Thiele, ich kann verstehen, dass Sie im Sinne des Kunden / der Kundin gehandelt haben und nichts negatives damit verbunden haben.  Jedoch muss ich durch den Verlust über eine Abmahnung nachdenken und wünsche Ihnen in Zukunft stets richtige Entscheidungen.  Viele Grüße,  Ihr Vorgesetzter",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,0.0,0,2
271,377,1,4,0,"Sehr geehrter Herr Thiele,  auch wenn sie aus ihrer Sicht das richtige getan haben, ist dadurch ein beträchtlicher Schaden entstanden. Deshalb möchte ich sie bitten, sich beim nächsten Mal trotz Besprechungen zu melden..",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
272,378,1,4,0,"Sehr geehrter Herr Thiele,    ihre Handlungsweise verstehe ich als gut gemeint. Andererseits bestand die klare Weisungslage, dass derartige Vorgänge nur von mir bearbeitet werden. Ich bitte Sie deshalb, morgen um 9.00 Uhr zu einer weiteren Besprechung in meinem Büro zu sein.",email1,0.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
273,379,0,3,0,"Sehr geehrter Herr Thiele,  leider hat uns der Großkunde mitgeteilt, dass die Lieferung schiefgegangen ist.   Wenn Sie wieder im Büro sind, müssen wir uns diesbezüglich unterhalten. Bitte melden Sie sich bei mir, sobald Sie hier sind. Vielen Dank.  Mit freundlichen Grüßen",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
